db_name,canonical_name,lat,long,checked
SHATT/ROSE,"Shattuck Ave & Rose St, Berkeley, CA 94709, USA",37.8820373,-122.2694543,
BANC E SHATT,"Banway Building: Bancroft Way @ Shattuck Avenue, Berkeley, CA 94720, USA",37.867679,-122.267501,
1241 GRIZZLY PEAK BLVD PEAK BLVD,"Grizzly Peak Chill Spot, 4348 Grizzly Peak Blvd, Berkeley, CA 94705, USA",37.8722807,-122.2204686,
735 GOODING,"735 Gooding Way, Albany, CA 94706, USA",37.8841074,-122.3010568,
2725 CHANNING WAY,"2725 Channing Way, Berkeley, CA 94704, USA",37.8678819,-122.2530551,
RIMWAY CENTENNIAL,"Centennial Dr, Berkeley, CA, USA",37.8779175,-122.2434931,
BANC BARROWS,"Sproul Hall: Bancroft Way @ Barrow Lane, Berkeley, CA 94720, USA",37.868811,-122.2589932,
UVA - OFFICE,University Village Apartments,37.8849256,-122.3010808,
HEARST/ EUCLID,"Hearst Ave & Euclid Ave, Berkeley, CA 94709, USA",37.8751149,-122.2601603,
2400 BLOCK COLLEGE,"2400 College Ave, Berkeley, CA 94704, USA",37.8674839,-122.2542655,
0 LBNL-76,"University of California Museum of Paleontology, Naval Architects Building, Berkeley, CA 94720, USA",37.8749916,-122.2590523,
BANC / BOWD,"Berkeley, CA, USA",37.8715926,-122.272747,
G.P. EAST OF SP-12,"Berkeley, CA, USA",37.8715926,-122.272747,
BERKELEY AUTO,"Berkeley, CA, USA",37.8715926,-122.272747,
LBNL-76L,"University of California Museum of Paleontology, Naval Architects Building, Berkeley, CA 94720, USA",37.8749916,-122.2590523,
HEARST E/O EUCLID,"Hearst Ave & Euclid Ave, Berkeley, CA 94709, USA",37.8751149,-122.2601603,
OXFORD/HEARST,"Oxford St & Hearst Ave, Berkeley, CA 94720, USA",37.8741471,-122.2662241,
2 LECONTE HALL,"LeConte Hall, S Hall Rd, Berkeley, CA 94720, USA",37.872497,-122.2572678,
1301 S. 46TH ST,"1301 S 46th St, Richmond, CA 94804, USA",37.9139985,-122.3335819,
ADDISON/BERKELEY SQ,"Addison St, Berkeley, CA, USA",37.8691471,-122.284104,
28 PARROTT ST,"Berkeley, CA, USA",37.8715926,-122.272747,
ELLS/HASTE,"Haste St & Ellsworth St, Berkeley, CA 94704, USA",37.8654442,-122.2631606,
2530 DURANT AV,"2530 Durant Ave, Berkeley, CA 94704, USA",37.8677429,-122.2574584,
STOCKTON,"Berkeley Ave, Stockton, CA 95205, USA",37.9733384,-121.2805554,
LBNL SUBSTATION,"University of California Museum of Paleontology, Naval Architects Building, Berkeley, CA 94720, USA",37.8749916,-122.2590523,
2820 DOHR,"2820 Dohr St, Berkeley, CA 94702, USA",37.855018,-122.281381,
629 OHLONE AVE,"629 Ohlone Ave, Albany, CA 94706, USA",37.8852277,-122.3026016,
GRIZZLY PEAK BLVD S OF CENTENNIAL,"Centennial Dr, Berkeley, CA, USA",37.8779175,-122.2434931,
3519 WISCONSIN,"Berkeley, CA, USA",37.8715926,-122.272747,
OHLONE AVE BLDG 105,"Ohlone Park, 1701 Hearst Ave, Berkeley, CA 94703, USA",37.8730109,-122.277223,
DWI/BOW,"Dwight Way & Bowditch St, Berkeley, CA 94704, USA",37.8654206,-122.2561427,
LBNL-32,"University of California Museum of Paleontology, Naval Architects Building, Berkeley, CA 94720, USA",37.8749916,-122.2590523,
GAYLEY RD/RIMWAY,"Gayley Rd & Stadium Rim Way, Berkeley, CA 94720, USA",37.8725667,-122.2537582,
DANA,"Dana St, Berkeley, CA, USA",37.8608143,-122.2599172,
2511 PARKER,"2511 Parker St, Berkeley, CA 94704, USA",37.8635772,-122.2570614,
DANA S/O BANCROFT,"Bancroft Way & Dana St, Berkeley, CA 94720, USA",37.8684357,-122.2614604,
2072 UNIVERSITY AV,"2072 University Ave, Berkeley, CA 94704, USA",37.871911,-122.2690364,
0 RFS-177,"Berkeley, CA, USA",37.8715926,-122.272747,
2423 RUSSELL,"2423 Russell St, Berkeley, CA 94705, USA",37.858109,-122.258147,
BANC E BARR,"Berkeley, CA, USA",37.8715926,-122.272747,
FULTON HASTE,"Haste St, Berkeley, CA, USA",37.8657305,-122.260915,
FULTON/HASTE,"Haste St & Fulton St, Berkeley, CA 94704, USA",37.8651475,-122.265459,
ELLS CHAN,"Channing Way, Berkeley, CA, USA",37.8648835,-122.2745796,
EAST ASIAN LIBRARY/E,"C. V. Starr East Asian Library, Durant Hall #208, Berkeley, CA 94720, USA",37.8735528,-122.2602939,
DWI/FULTON,"Dwight Way & Fulton St, Berkeley, CA 94704, USA",37.8642505,-122.2652527,
REGATTA BLVD,"Berkeley, CA, USA",37.8715926,-122.272747,
2475 TELEGRAPH AVE,"2475 Telegraph Ave, Berkeley, CA 94704, USA",37.865602,-122.258282,
2232 FULTON ST,"2232 Fulton St, Berkeley, CA 94704, USA",37.8686805,-122.2662622,
DUR E ELLS,"Durant Av:Ellsworth St, Berkeley, CA 94704, USA",37.867143,-122.263696,
BANCROFT/ W COLLEGE,"Bancroft Way & College Ave, Berkeley, CA 94704, USA",37.8692972,-122.2546034,
HEARST AT CORY,"Berkeley, CA, USA",37.8715926,-122.272747,
CENTENNIAL/ E RIM,"Centennial Dr & Stadium Rim Way, Berkeley, CA 94720, USA",37.8714131,-122.2496351,
BRENTWOOD,"Berkeley St, Santa Monica, CA, USA",34.038523,-118.4712487,
SP #15,"Berkeley, CA, USA",37.8715926,-122.272747,
COL CHAN,"Channing Way, Berkeley, CA, USA",37.8648835,-122.2745796,
2333 JACKSON HOUSE,"2333 Jackson St, Albany, CA 94706, USA",37.8834327,-122.3000124,
MONROE BY COMPUTER CENTER,"Berkeley, CA, USA",37.8715926,-122.272747,
CHAN W COL,"Berkeley, CA, USA",37.8715926,-122.272747,
DURANT/ FULTON,"Durant Ave & Fulton St, Berkeley, CA 94704, USA",37.8669493,-122.2657063,
2500 BLOCK HASTE,"2500 Haste St, Berkeley, CA 94704, USA",37.8660122,-122.2585881,
HASTE E DANA,"Dana St:Haste St, Berkeley, CA 94704, USA",37.865815,-122.260993,
1550 UNIVERSITY AV,"1550 University Ave, Berkeley, CA 94703, USA",37.8703127,-122.2804471,
COCO SO,"Berkeley, CA, USA",37.8715926,-122.272747,
FULTON/KITTREDGE,"Fulton St & Kittredge St, Berkeley, CA 94720, USA",37.8687275,-122.266171,
1420 PINE AVE,"Pine Ave, Berkeley, CA 94705, USA",37.857873,-122.2484084,
1236 MONTGOMERY ST,"Montgomery St, Oakland, CA 94611, USA",37.8302559,-122.2506179,
DURANT W COLLEGE,"Durant Av:College Av, Berkeley, CA 94704, USA",37.868302,-122.254628,
BERKELEY WAY SHATTUCK,"Shattuck Ave, Berkeley, CA 94703, USA",37.8574288,-122.2669825,
SIGNPOST-19,"Berkeley, CA, USA",37.8715926,-122.272747,
DURANT AND PIEDMONT,"Piedmont Ave & Durant Ave, Berkeley, CA 94704, USA",37.8686768,-122.2522753,
JACKSON/RED OAK,"Jackson St & Red Oak Ave, Albany, CA 94706, USA",37.8832459,-122.3002818,
RIMWAY N CENTENNIAL,"Centennial Dr, Berkeley, CA, USA",37.8779175,-122.2434931,
MIL / ALL,"Berkeley, CA, USA",37.8715926,-122.272747,
2309 TELEGRAPH AV,"2309 Telegraph Ave, Berkeley, CA 94704, USA",37.8684405,-122.2590827,
FRANK / HAZ MAT,"Berkeley, CA, USA",37.8715926,-122.272747,
CHERN HALL LOT,"Berkeley, CA, USA",37.8715926,-122.272747,
2425 HILLSIDE AVE,"2425 Hillside Ave, Berkeley, CA 94704, USA",37.867203,-122.248416,
2241 DURANT,"2241 Durant Ave, Berkeley, CA 94704, USA",37.8673588,-122.2638641,
8400 EDGEWATER,"Berkeley, CA, USA",37.8715926,-122.272747,
MARTINEZ,"Martinez Path, Berkeley, CA 94708, USA",37.8888587,-122.2591196,
2545 REGENT,"2545 Regent St, Berkeley, CA 94704, USA",37.863549,-122.257385,
WEST END WAY/RED OAK AVE,"Red Oak Ave & West End Way, Albany, CA 94706, USA",37.8831397,-122.3041699,
2240 OXFORD,"2240 Oxford St, Berkeley, CA 94704, USA",37.8692725,-122.266055,
DUR ELSS,"Berkeley, CA, USA",37.8715926,-122.272747,
366 LECONTE HALL,"LeConte Hall, S Hall Rd, Berkeley, CA 94720, USA",37.872497,-122.2572678,
2312 WARRING,"2312 Warring St, Berkeley, CA 94704, USA",37.868696,-122.251165,
CHRISTIAN HALL - UNIT 1,"Christian Hall, #1, Berkeley, CA 94704, USA",37.8681223,-122.2550086,
CHANNING CIR/W,"Channing Way, Berkeley, CA, USA",37.8648835,-122.2745796,
HASTE W BOW,"Bowditch St, Berkeley, CA, USA",37.8672098,-122.2565217,
TELE S/O HASTE,"Telegraph Ave & Haste St, Berkeley, CA 94704, USA",37.8660242,-122.2586271,
BANC/IFO ESCHLEMAN,"Berkeley, CA, USA",37.8715926,-122.272747,
2597 TELEGRAPH AV,"2597 Telegraph Ave, Berkeley, CA 94704, USA",37.8634703,-122.2584046,
CYCLOTRON HORSESHOE LOT,"Berkeley, CA, USA",37.8715926,-122.272747,
COLL/RUSSELL,"College Ave & Russell St, Berkeley, CA 94705, USA",37.8584799,-122.2531821,
HEARST/MILVIA,"Hearst Ave & Milvia St, Berkeley, CA 94704, USA",37.8736106,-122.2709039,
DANCE STUDIO,"Van der Zwaan Dance Studio, 1537 Shattuck Ave, Berkeley, CA 94709, USA",37.8788336,-122.2688919,
2549 BENVENUE,"2549 Benvenue Ave, Berkeley, CA 94704, USA",37.8638744,-122.2550135,
BODEGA BAY,"Berkeley, CA, USA",37.8715926,-122.272747,
2600 WAR,"Berkeley, CA, USA",37.8715926,-122.272747,
BOW N/DWI,"Dwight Way & Bowditch St, Berkeley, CA 94704, USA",37.8654206,-122.2561427,
2700 CHANNING,"2700 Channing Way, Berkeley, CA 94704, USA",37.8673607,-122.2540202,
BOTTOM OF THE BAY,"Navy Base Exchange Building 201, 800 Avenue H, San Francisco, CA 94130, USA",37.8262456,-122.369895,
2144 SHATTUCK AV,"2144 Shattuck Ave, Berkeley, CA 94704, USA",37.8704742,-122.2684899,
2535 ELLSWORTH,"2535 Ellsworth St, Berkeley, CA 94704, USA",37.8633,-122.262414,
CHAN-BOWD,"Berkeley, CA, USA",37.8715926,-122.272747,
BAN/FUL,"Berkeley, CA, USA",37.8715926,-122.272747,
172 UNIVERSITY HALL,"University Hall, Oxford St, Berkeley, CA 94704, USA",37.8719085,-122.2664944,
SAINT MARTIN ISLAND,"Berkeley, CA, USA",37.8715926,-122.272747,
GAYLEY/EAST GATE,"Gayley Rd, Berkeley, CA 94720, USA",37.8739414,-122.2554853,
DUR UNIT THRE,"2000 Durant Ave, 2000 Durant Ave three, Berkeley, CA 94704, USA",37.8661295,-122.2697288,
OXFORD / ADDISON,"Oxford St & Addison St, Berkeley, CA 94704, USA",37.8714554,-122.2660395,
19 BOARDWALK #1,"Berkeley, CA, USA",37.8715926,-122.272747,
CASA ZIMBABWE,"Berkeley, CA, USA",37.8715926,-122.272747,
RIM E/GAYLEY,"Gayley Rd & Stadium Rim Way, Berkeley, CA 94720, USA",37.8725667,-122.2537582,
NAIA LOUNGE,"Berkeley, CA, USA",37.8715926,-122.272747,
STRAWBERRY CANYON POOL,"Berkeley, CA, USA",37.8715926,-122.272747,
E. HEARST/ W EUCLID,"Hearst Ave & Euclid Ave, Berkeley, CA 94709, USA",37.8751149,-122.2601603,
UVA LOT E,University Village Apartments,37.8849256,-122.3010808,
2407 DANA ST,"2407 Dana St, Berkeley, CA 94704, USA",37.86601,-122.2606103,
CAL 1 OFFICE,"University of California, Berkeley, Berkeley, CA 94720, USA",37.8718992,-122.2585399,
1947 CENTER ST,"1947 Center St, Berkeley, CA 94704, USA",37.8702157,-122.2712874,
DURANT/ IFO SATHER GATE GARAGE,"Berkeley, CA, USA",37.8715926,-122.272747,
HEARST W GAYLEY,"Berkeley, CA, USA",37.8715926,-122.272747,
826 LATIMER HALL,"LATIMER HALL, Berkeley, CA 94720, USA",37.8731064,-122.2559915,
2180 VALLEY LSB,"Valley Life Sciences Building, Harmon Way, Berkeley, CA 94704, USA",37.8715305,-122.2620337,
OREGON,"Oregon St, Berkeley, CA, USA",37.8568836,-122.2728906,
TELEGRAPH BANCROFT,"Bancroft Way, Berkeley, CA, USA",37.8666995,-122.2747672,
2553 BEN,"Berkeley Way, Brookdale, CA 95007, USA",37.108561,-122.1067326,
224 LATIMER HALL,"LATIMER HALL, Berkeley, CA 94720, USA",37.8731064,-122.2559915,
HORN BLOWER CRUISE SHIP,"Berkeley, CA, USA",37.8715926,-122.272747,
SAN JOSE CA,"San Jose Ave, Richmond, CA 94804, USA",37.9032989,-122.3078745,
2720 COLLEGE AV,"2720 College Ave, Berkeley, CA 94705, USA",37.860935,-122.253792,
2501 GRIZZLY PEAK BLVD,"2501 Grizzly Peak Blvd, Orinda, CA 94563, USA",37.882349,-122.2245362,
SHATT S OF HASTE (NB),"Berkeley, CA, USA",37.8715926,-122.272747,
122 MULFORD HALL,"Mulford Hall, Berkeley, CA 94720, USA",37.8726096,-122.2644811,
185 HAAS PAVILION,"Haas Pavilion, 115 Haas Pavilion, Berkeley, CA 94720, USA",37.869401,-122.2623135,
2100 CHAN,"2100 Channing Way, Berkeley, CA 94704, USA",37.865799,-122.266847,
FRANK AT OXFORD,None,None,None,
OAKLEY,None,None,None,
MINOR LOT,None,None,None,
RIM/ E GAYLEY,None,None,None,
CAL PERFORMANCES,"Berkeley, CA, USA",37.8715926,-122.272747,
CHILTON/BLAKE,"Blake St & Chilton Way, Berkeley, CA 94704, USA",37.8640666,-122.2595286,
175 HAAS PAVILION,"Haas Pavilion, 115 Haas Pavilion, Berkeley, CA 94720, USA",37.869401,-122.2623135,
SHATT DUR,"Shattuck Av:Durant Av, Berkeley, CA 94704, USA",37.866468,-122.267812,
KINSINGTON,"Kingston Rd, Berkeley, CA 94707, USA",37.9062781,-122.2821183,
DOE LIBRARY MAINSTACKS,"Berkeley, CA, USA",37.8715926,-122.272747,
2725 CHANNING,"2725 Channing Way, Berkeley, CA 94704, USA",37.8678819,-122.2530551,
WAR/ZACHARY COR,"Berkeley, CA, USA",37.8715926,-122.272747,
2537 HASTE BLDG A,"Anna Head Alumnae Hall, 2537 Haste St, Berkeley, CA 94720, USA",37.8663273,-122.2575953,
4083 VALLEY LSB,"Valley Life Sciences Building, Harmon Way, Berkeley, CA 94704, USA",37.8715305,-122.2620337,
REDOAK/WEST END WAY,"Red Oak Ave & West End Way, Albany, CA 94706, USA",37.8831397,-122.3041699,
KIT OXF,"Berkeley, CA, USA",37.8715926,-122.272747,
OUT OF THE COUNTRY,"Berkeley, CA, USA",37.8715926,-122.272747,
74 BARROWS HALL,"Barrows Hall, Berkeley, CA 94720, USA",37.8700441,-122.2579335,
DONNER LAB/ E,"Donner Laboratory, Berkeley, CA 94709, USA",37.8746569,-122.256513,
NEW ORLEANS,"Berkeley, CA, USA",37.8715926,-122.272747,
2529 BENVENUE,"2529 Benvenue Ave, Berkeley, CA 94704, USA",37.86451,-122.254722,
UNIT-1 DUETSCH,"Deutsch Hall, #1, Berkeley, CA 94704, USA",37.8676153,-122.2557099,
865 SAN PABLO / SOLANO,"San Pablo Ave & Solano Ave, Albany, CA 94706, USA",37.8902812,-122.2988856,
ADDISON ST,"Addison St, Berkeley, CA, USA",37.8691471,-122.284104,
SPRUCE N HEARST,None,None,None,
UNIVERSITY HOUSE,"University House, Berkeley, CA 94709, USA",37.8744825,-122.2622071,
2150 ALLSTON,"2150 Allston Way, Berkeley, CA 94704, USA",37.8694391,-122.2663432,
2601 DERBY,"2601 Derby St, Berkeley, CA 94705, USA",37.8617906,-122.2558418,
MLK/CENTER ST,"M.L.K. Jr Way & Center St, Berkeley, CA 94704, USA",37.8696915,-122.2727922,
395 CORY HALL,"Cory Hall, Berkeley, CA 94720, USA",37.8750364,-122.2573242,
6701 SAN PABLO,"6701 San Pablo Ave, Emeryville, CA 94608, USA",37.8502982,-122.288522,
2515 TELEGRAPH,"2515 Telegraph Ave, Berkeley, CA 94704, USA",37.8646563,-122.2585866,
6 MULFORD HALL,"Mulford Hall, Berkeley, CA 94720, USA",37.8726096,-122.2644811,
2504 COLLEGE AVE,"2504 College Ave, Berkeley, CA 94704, USA",37.8655,-122.2540752,
STRAWBERRY SOFTBALL FIELD,"Strawberry Softball Field, Berkeley, CA 94704, USA",37.8717179,-122.2474863,
SHATT/CHANN,"Berkeley, CA, USA",37.8715926,-122.272747,
SP-21,"Berkeley, CA, USA",37.8715926,-122.272747,
CRAIGSLIST,"Berkeley, CA, USA",37.8715926,-122.272747,
2109 SHATTUCK AV,"2109 Shattuck Ave, Berkeley, CA 94704, USA",37.871025,-122.26735,
LBNL-17,None,None,None,
LBNL-53,None,None,None,
CKC-5A,"Clark Kerr Campus, 2602 Warring St, Berkeley, CA 94720, USA",37.8641271,-122.2503106,
0 RFS-480,"Berkeley, CA, USA",37.8715926,-122.272747,
GRIZZLY PEAK BLVD EAST OF CENTENIAL,"Berkeley, CA, USA",37.8715926,-122.272747,
0 CKC-9,"Clark Kerr Campus, 2602 Warring St, Berkeley, CA 94720, USA",37.8641271,-122.2503106,
BANCROFT IFO REC SPRT FAC,"Berkeley, CA, USA",37.8715926,-122.272747,
SAC/DELAWARE,"Sacramento St & Delaware St, Berkeley, CA 94702, USA",37.873058,-122.2823435,
SF BAY,"San Francisco Bay, California, USA",37.6909682,-122.3107517,
JACKSON OHLONE,"Berkeley, CA, USA",37.8715926,-122.272747,
SONOMA COUNTY,"Berkeley Dr, Santa Rosa, CA 95401, USA",38.4603292,-122.7213602,
3251 TOLMAN HALL,"Tolman Hall, Berkeley, CA 94720, USA",37.8741044,-122.2638912,
2020 KITTREDGE,"2020 Kittredge St, Berkeley, CA 94704, USA",37.8680862,-122.2693821,
NORTH BERKELEY BART,"North Berkeley BART Station, 1750 Sacramento St, Berkeley, CA 94702, USA",37.8739774,-122.2834016,
747 SPRUCE ST,"747 Spruce St, Berkeley, CA 94707, USA",37.896467,-122.268898,
2534 DURANT,"2534 Durant Ave, Berkeley, CA 94704, USA",37.8677208,-122.2573837,
S/UNIT 2,"2nd St, Berkeley, CA 94710, USA",37.8732056,-122.3040794,
OXF ALL,"Oxford St, Berkeley, CA, USA",37.8805159,-122.2670654,
DERBY / E WARRING,"Warring St & Derby St, Berkeley, CA 94705, USA",37.8623176,-122.2501125,
2475 BANCROFT,"2475 Bancroft Way, Berkeley, CA 94720, USA",37.8689963,-122.2596559,
2423 BLAKE,"2423 Blake St, Berkeley, CA 94704, USA",37.8643349,-122.259522,
BANC N / TANG,"Berkeley, CA, USA",37.8715926,-122.272747,
TELE N CHAN,"Channing Way, Berkeley, CA, USA",37.8648835,-122.2745796,
400 BROADWAY,"400 Broadway, San Francisco, CA 94111, USA",37.7985498,-122.4014982,
DWIGHT / COLLEGE,"Dwight Way & College Ave, Berkeley, CA 94704, USA",37.865707,-122.2539054,
OFF-CAMPUS (FRAT),"Berkeley, CA, USA",37.8715926,-122.272747,
2174 SHATTUCK AV,"2174 Shattuck Ave, Berkeley, CA 94704, USA",37.8698077,-122.2684016,
STONEWALL PANORAMIC,"Stonewall-Panoramic Trail, Berkeley, CA 94705, USA",37.8641781,-122.2417683,
HASTE W TELE,"Haste St, Berkeley, CA, USA",37.8657305,-122.260915,
CHANNING/E TELE,"Telegraph Ave & Channing Way, Berkeley, CA 94704, USA",37.866914,-122.2587858,
UNIVERISTY HALL LOT,"Berkeley, CA, USA",37.8715926,-122.272747,
LECONTE MACHINE SHOP,"Berkeley, CA, USA",37.8715926,-122.272747,
BAN COL,"Berkeley, CA, USA",37.8715926,-122.272747,
PEOPLES PARK BENCHES,"Berkeley, CA, USA",37.8715926,-122.272747,
2726 CHANNING WAY,"2726 Channing Way, Berkeley, CA 94704, USA",37.8673672,-122.2530372,
WEST BERKELEY LOT,"Lot Q, Berkeley, CA 94705, USA",37.8776466,-122.24465,
ISLETA CASINO,"Berkeley, CA, USA",37.8715926,-122.272747,
ASUC FOOD COURT,None,None,None,
WARRING S/DWI,None,None,None,
RFS-450,"Berkeley, CA, USA",37.8715926,-122.272747,
UPPER HEARST TENNIS,"Berkeley, CA, USA",37.8715926,-122.272747,
COLL / DURANT,"College Ave & Durant Ave, Berkeley, CA 94704, USA",37.8683469,-122.2544485,
2100 BLOCK KITTRIDGE,"2100 Kittredge St, Berkeley, CA 94704, USA",37.8684846,-122.267784,
FENWICK,"Fenwick Weavers Village, Berkeley, CA 94704, USA",37.8655988,-122.2605589,
EAST OF 2538 DURANT,"2538 Durant Ave, Berkeley, CA 94704, USA",37.867758,-122.257175,
5055 TELEGRAPH AV,"5055 Telegraph Ave, Oakland, CA 94609, USA",37.8368965,-122.2627636,
CHANN W OF ELLSWORTH,"Berkeley, CA, USA",37.8715926,-122.272747,
419 JACKSON STREET,"419 Jackson St, Albany, CA 94706, USA",37.8969728,-122.3052165,
RSSP,"Berkeley, CA, USA",37.8715926,-122.272747,
1033 EVANS HALL,"Evans Hall, Berkeley, CA 94720, USA",37.8736514,-122.2577944,
CHANN E/DANA,"Channing Way & Dana St, Berkeley, CA 94704, USA",37.8666209,-122.2610857,
CALIFORNIA HALL/W,"S Hall Rd, Berkeley, CA, USA",37.8719724,-122.2583323,
UNIT 1 LOADING DOCK,"Berkeley, CA, USA",37.8715926,-122.272747,
2709 DERBY,"2709 Derby St, Berkeley, CA 94705, USA",37.862334,-122.253063,
SHATTUCK/HEARST,"Shattuck Ave & Hearst Ave, Berkeley, CA 94709, USA",37.8738795,-122.2685274,
8TH/LUCAS ST,"Berkeley, CA, USA",37.8715926,-122.272747,
363 DONNER LAB,"Donner Laboratory, Berkeley, CA 94709, USA",37.8746569,-122.256513,
CHANNING / DANA,"Channing Way & Dana St, Berkeley, CA 94704, USA",37.8666209,-122.2610857,
B / T,"Avenue B, San Francisco, CA 94130, USA",37.8231844,-122.3748917,
STONEWALL/ TILDEN PARK,"Berkeley, CA, USA",37.8715926,-122.272747,
COLL/BANC,"Bancroft Way & College Ave, Berkeley, CA 94704, USA",37.8692972,-122.2546034,
160 OHLONE AVE,"160 Ohlone Ave, Albany, CA 94706, USA",37.8846038,-122.3053274,
CHANNING CIR/SW,"Channing Way, Berkeley, CA, USA",37.8628504,-122.290183,
1309 WARD,"1309 Ward St, Berkeley, CA 94702, USA",37.857607,-122.28411,
LOT J LAWRENCE RD,"Lawrence Rd, Berkeley, CA, USA",37.8759133,-122.2425327,
STERN FIRELANE,"Berkeley, CA, USA",37.8715926,-122.272747,
GAYLEY/RIM WAY,"Gayley Rd & Stadium Rim Way, Berkeley, CA 94720, USA",37.8725667,-122.2537582,
ELK GROVE,"W Elk Pl, Denver, CO, USA",39.7825313,-105.0069659,
WEBSTER/2ND ST,"2nd St, Berkeley, CA 94710, USA",37.8732056,-122.3040794,
12TH ST,"12th St, Oakland, CA, USA",37.8124796,-122.3001481,
BANCROFT/10TH,"Bancroft Way & 10th St, Berkeley, CA 94710, USA",37.8643904,-122.2918556,
CLAREMONT/TUNNEL RD,"Tunnel Rd, Berkeley, CA 94705, USA",37.8554045,-122.2390167,
88 WOOD LN FAIRFAX,"88 Wood Ln, Fairfax, CA 94930, USA",37.97768,-122.595903,
5555 SHELLMOUND,"5555 Shellmound St, Emeryville, CA 94608, USA",37.8346705,-122.2938159,
0 RFS-112,None,None,None,
GAYLEY/RIM,None,None,None,
STR D,None,None,None,
MEMORIAL STADIUM RIM WAY/CENTENNIAL,"Centennial Dr, Berkeley, CA, USA",37.8779175,-122.2434931,
1104 NEILSON,"1104 Neilson St, Albany, CA 94706, USA",37.88407,-122.288337,
SAN PABLO / WEST GRAND,"Berkeley, CA, USA",37.8715926,-122.272747,
OHLONE GOODING,"Berkeley, CA, USA",37.8715926,-122.272747,
2514 BANCROFT WAY,"2514 Bancroft Way, Berkeley, CA 94704, USA",37.868626,-122.2588253,
HILLEGASS N PARKER,"Parker St & Hillegass Ave, Berkeley, CA 94704, USA",37.8634376,-122.2563037,
25 HILGARD HALL,"Hilgard Hall, Berkeley, CA 94720, USA",37.8733109,-122.2634045,
SP17,"Berkeley, CA, USA",37.8715926,-122.272747,
FULTON/BANCROFT,"Bancroft Way & Fulton St, Berkeley, CA 94704, USA",37.8678341,-122.2658836,
ELLIS/ ASHBT,"Ashby Ave & Ellis St, Berkeley, CA 94703, USA",37.8540403,-122.2732255,
100 BUCHANAN,"100 Buchanan St, Albany, CA 94710, USA",37.8894775,-122.3124434,
702 HARRISON ST,"702 Harrison St, Berkeley, CA 94710, USA",37.880321,-122.30462,
HASTE COLLEGE,"Haste Street Child Development Center, Berkeley, CA 94704, USA",37.8659033,-122.261553,
1221 NEVIN ST,"Berkeley, CA, USA",37.8715926,-122.272747,
LHS - VISTA LOT,"Berkeley, CA, USA",37.8715926,-122.272747,
2633 REGENT,"2633 Regent St, Berkeley, CA 94704, USA",37.8621699,-122.2572785,
DWI PROS,"Berkeley, CA, USA",37.8715926,-122.272747,
HEARST GYM - POOL,"Berkeley, CA, USA",37.8715926,-122.272747,
2542 HILLEGASS,"2542 Hillegass Ave, Berkeley, CA 94704, USA",37.86379,-122.256594,
TAIWAN,"Berkeley, CA, USA",37.8715926,-122.272747,
2404 TELEGRAPH AV,"2404 Telegraph Ave, Berkeley, CA 94704, USA",37.8668215,-122.2587879,
RED OAK AND WEST END,"Red Oak Ave & West End Way, Albany, CA 94706, USA",37.8831397,-122.3041699,
CHILE,"Berkeley, CA, USA",37.8715926,-122.272747,
